Entity identifier,Entity names,nacionalidade,participação,idno-evento
ent_choutseng-han,Chou Tseng-Han,China (Nacionalidade),"(ev_1052)  Representação Nacional 
 > China  (Eventos➔06 Bienal de São Paulo➔06 Exposição Internacional de Arquitetura )",ev_1052
ent_chowyin,Chow Yin,China (Nacionalidade),"(ev_0997)  Representação Nacional 
 > China  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_chrigui,Chrigui,Marrocos (Nacionalidade),"(ev_1476)  Representação Nacional 
 > Marrocos  (Eventos➔14 Bienal de São Paulo➔Grandes Confrontos )",ev_1476
ent_chrisburden,Chris Burden,Não Especificado (Nacionalidade),"(ev_1578)  Convidado 
   (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Entre a Ciência e a Ficção )",ev_1578
ent_chrisorr,Chris Orr,Reino Unido (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Reino Unido ",ev_1387
ent_christianberard,Christian Bérard,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔02 Bienal de Artes Plásticas do Teatro ); (ev_1127)  Representação Nacional 
 > França ",ev_1022; ev_1127
ent_christianboltanski,Christian Boltanski,França (Nacionalidade),"(ev_1578)  Representação Nacional 
 > França  (Eventos➔18 Bienal de São Paulo➔Núcleo I ); (ev_1628)   
  ",ev_1578; ev_1628
ent_christianborngraber,Christian Borngräber,República Federal da Alemanha (Nacionalidade),"(ev_1628)  Convidado 
   (Eventos➔19 Bienal de São Paulo➔Exposições Especiais➔Arte e Design )",ev_1628
ent_christiandorgeix,Christian D'Orgeix,França (Nacionalidade),"(ev_1175)  Hors Concours 
   (Eventos➔08 Bienal de São Paulo➔Sala Especial: Surrealismo e Arte Fantástica )",ev_1175
ent_christiandotremont,Christian Dotremont,Bélgica (Nacionalidade),"(ev_1578)  Homenageado 
   (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Movimento Cobra )",ev_1578
ent_christianholstad,Christian Holstad,,"(ev_2237)  Selecionado 
  ",ev_2237
ent_christianjaccard,Christian Jaccard,França (Nacionalidade),"(ev_1387)  Representação Nacional 
 > França ",ev_1387
ent_christianlattier,Christian Lattier,Costa do Marfim (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Costa do Marfim ",ev_1438
ent_christianlemmerz,Christian Lemmerz,República Federal da Alemanha (Nacionalidade),"(ev_1796)  Representação Nacional 
 > Dinamarca  (Eventos➔23 Bienal de São Paulo➔Sala Geral )",ev_1796
ent_christianpaillard,Christian Paillard,,"(ev_0020)   
  ",ev_0020
ent_christianpouillard,Christian Pouillard,França (Nacionalidade),"(ev_1259)  Selecionado 
  ",ev_1259
ent_christianrothacher,Christian Rothacher,Suíça (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Suíça ",ev_1322
ent_christianvinck,Christian Vinck,Venezuela (Nacionalidade),"(ev_2241)  Convidado 
  ",ev_2241
ent_christijosephhendrik,Christiaan Joseph Hendrikus Engels,Antilhas Holandesas (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Antilhas Holandesas  (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Antilhas Holandesas ; (ev_1127)  Representação Nacional 
 > Antilhas Holandesas  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Representação Nacional 
 > Antilhas Holandesas  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_0983; ev_1052; ev_1127; ev_1175; ev_1052; ev_1127
ent_christinakubisch,Christina Kubisch,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_christinaramberg,Christina Ramberg,Estados Unidos (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Estados Unidos ",ev_1387
ent_christinazervou,Christina Zervou,Grécia (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Grécia  (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_christoferstevens,Christofer Stevens,Reino Unido (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Reino Unido ",ev_1127
ent_christopherroth,Christopher Roth,República Federal da Alemanha (Nacionalidade),"(ev_1649)   
  ; (ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Coletivos )",ev_1649; ev_1722
ent_christopherwool,Christopher Wool,,"(ev_2237)  Selecionado 
  ",ev_2237
ent_christophfink,Christoph Fink,Bélgica (Nacionalidade),"(ev_1796)  Representação Nacional 
 > Bélgica  (Eventos➔23 Bienal de São Paulo➔Sala Geral )",ev_1796
ent_christoscapralos,Christos Capralos,Grécia (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Grécia ",ev_1438
ent_christoscaras,Christos Caras,Grécia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Grécia  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_christoslefakis,Christos Lefakis,Grécia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Grécia ",ev_1052
ent_chrixdahl,Chrix Dahl,Noruega (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Noruega  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_chryssa,Chryssa,Estados Unidos (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Estados Unidos  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Representação Nacional 
 > Estados Unidos ",ev_1127; ev_1259
ent_chryssaromanos,Chryssa Romanos,Grécia (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Grécia  (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1749)  Representação Nacional 
 > Grécia ",ev_1175; ev_1749
ent_chtodelat,Chto Delat,Rússia (Nacionalidade),"(ev_2253)  Convidado 
  ",ev_2253
ent_chuahtheanteng,Chuah Thean Teng,Malásia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Malásia ",ev_1259
ent_chuangchi,Chuang Chi,China (Nacionalidade),"(ev_1022)  Representação Nacional 
 > China  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_chuckclose,Chuck Close,,"(ev_0821)   
  ",ev_0821
ent_chuckstakeenter,Chuck Stake Enterprises,Canadá (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_chulpark,Chul Park,Coreia do Sul (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Coreia do Sul  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_chumingdasilveira,Chu Ming da Silveira,,"(ev_1370)  Selecionado 
  ",ev_1370
ent_chunchang-seung,Chun Chang-Seung,Coreia do Sul (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Coreia do Sul ",ev_1438
ent_chung-jilee,Chung-Ji Lee,Coreia do Sul (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Coreia do Sul  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_chung-jungkim,Chung-Jung Kim,Coreia do Sul (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Coreia do Sul  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) )",ev_1522
ent_chung-kuangkoo,Chung-Kuang Koo,China (Nacionalidade),"(ev_1259)  Representação Nacional 
 > China ; (ev_1322)  Representação Nacional 
 > China ; (ev_1387)  Representação Nacional 
 > China ",ev_1259; ev_1322; ev_1387
ent_chung-rayfong,Fong Chung-Ray,China (Nacionalidade),"(ev_1127)  Representação Nacional 
 > China  (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Representação Nacional 
 > China ",ev_1127; ev_1259
ent_chung-sookkim,Kim Chung-Sook,Coreia do Sul (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Coreia do Sul  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_chungsang-hwa,Chung Sang-Hwa,Coreia do Sul (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Coreia do Sul  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_chupeng-lo,Chu Peng-Lo,China (Nacionalidade),"(ev_1022)  Representação Nacional 
 > China  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_ciaranlennon,Ciarán Lennon,Irlanda (Nacionalidade),"(ev_1749)  Representação Nacional 
 > Irlanda ",ev_1749
ent_cibelmariamartimathe,Cibele Maria Martins Matheus,,"(ev_1596)  Convidado 
  ",ev_1596
ent_cicaabsandre,Ciça Abs André,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Atelier Aberto ); (ev_1596)  Convidado 
  ",ev_1649; ev_1596
ent_cicerodias,Cícero Dias,Brasil (Nacionalidade),"(ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Brasil ; (ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Especial: Cícero Dias ); (ev_1387)   
  ; (ev_1522)  Representação Nacional 
 > Brasil ; (ev_1645)  Selecionado 
  ; (ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Individuais ); (ev_1746)  Selecionado 
  ; (ev_1877)  Representação Nacional 
 > Brasil ",ev_0954; ev_1052; ev_1175; ev_1387; ev_1522; ev_1645; ev_1722; ev_1746; ev_1877
ent_cidadeuniversdoabc,Cidade Universitária do Abc,Brasil (Nacionalidade),"(ev_1259)  Selecionado 
  ",ev_1259
ent_cidaunivarmadesall,Cidade Universitária Armando de Salles Oliveira,Brasil (Nacionalidade),"(ev_1259)  Selecionado 
  ",ev_1259
ent_cidfiuzahorta,Cid Fiuza Horta,Brasil (Nacionalidade),"(ev_1259)  Selecionado 
  ",ev_1259
ent_cidinhapereira,Cidinha Pereira,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_1022; ev_1127; ev_1175
ent_cildomeireles,Cildo Meireles,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I ); (ev_1645)  Selecionado 
  ; (ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Artistas Nacionais/Artistas Brasileiros ); (ev_1746)  Selecionado 
  ; (ev_1877)  Convidado 
   (Eventos➔24 Bienal de São Paulo➔Arte Contemporânea Brasileira: Um e/entre Outro/s ); (ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Longe Daqui, Aqui Mesmo ); (ev_2252)  Convidado 
  ",ev_1522; ev_1645; ev_1649; ev_1746; ev_1877; ev_2230; ev_2252
ent_cindysherman,Cindy Sherman,,"(ev_2237)  Selecionado 
  ",ev_2237
ent_cinemata,Cinemata,Brasil (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: A Pele do Invisível )",ev_2230
ent_cinthiamarcelle,Cinthia Marcelle,Brasil (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: A Pele do Invisível )",ev_2230
ent_ciprianoefisiooppo,Cipriano Efisio Oppo,Itália (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Itália  (Eventos➔05 Bienal de São Paulo➔02 Bienal de Artes Plásticas do Teatro )",ev_1022
ent_circebernardes,Circe Bernardes,Brasil (Nacionalidade),"(ev_1476)  Selecionado 
   (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas )",ev_1476
ent_ciroabath,Ciro Abath,Aruba (Nacionalidade),"(ev_1796)  Representação Nacional 
 > Aruba  (Eventos➔23 Bienal de São Paulo➔Sala Geral )",ev_1796
ent_cirooduber,Ciro Oduber Arosemena,Panamá (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Panamá  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0997)  Representação Nacional 
 > Panamá  (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Panamá ; (ev_1175)  Representação Nacional 
 > Panamá  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_0935; ev_0997; ev_1052; ev_1175; ev_1052
ent_ciropalacios,Ciro Palacios,Peru (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Peru ",ev_1259
ent_ciroqueirozfascetti,Ciro Queiroz Fascetti,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1413)  Selecionado 
  ",ev_1226; ev_1413
ent_ciudadabierta,Ciudad Abierta,Chile (Nacionalidade),"(ev_2241)  Convidado 
  ",ev_2241
ent_cjanthonydoss,C. J. Anthony Doss,Índia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Índia  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_ckazan,C. Kazan,Líbano (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Líbano  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_claesoldenburg,Claes Oldenburg,Estados Unidos (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Estados Unidos  (Eventos➔09 Bienal de São Paulo➔Sala Especial: Ambiente U.S.A - 1957/67 )",ev_1226
ent_claracastello,Clara Castello,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Atelier Aberto )",ev_1649
ent_clarafurtado,Clara Furtado,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_claraherrera,Clara Herrera,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_claraheteny,Clara Heteny,Brasil (Nacionalidade),"(ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > Brasil  (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Isento de Júri 
  ",ev_0954; ev_0997; ev_1022; ev_1052
ent_claraianni,Clara Ianni,Brasil (Nacionalidade),"(ev_2253)  Convidado 
  ",ev_2253
ent_claraledesma,Clara Ledesma,República Dominicana (Nacionalidade),"(ev_0983)  Representação Nacional 
 > República Dominicana  (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > República Dominicana  (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1500)  Representação Nacional 
 > República Dominicana ",ev_0983; ev_0997; ev_1500
ent_clarameneres,Clara Menéres,Portugal (Nacionalidade),"(ev_1476)  Representação Nacional 
 > Portugal  (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas )",ev_1476
ent_clarelangan,Clare Langan,Irlanda (Nacionalidade),"(ev_2033)  Representação Nacional 
 > Irlanda ",ev_2033
ent_claricelins,Clarice Lins,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_claridopradovalla,Clarival do Prado Valladares,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1226; ev_1476; ev_1387; ev_1476; ev_1645; ev_162955
ent_clarissegueller,Clarisse Gueller,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ; (ev_1413)  Selecionado 
  ",ev_0725; ev_1413
ent_claudebellegarde,Claude Bellegarde,França (Nacionalidade),"(ev_1175)  Representação Nacional 
 > França  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_1175
ent_claudeehooton,Claude E. Hooton,Estados Unidos (Nacionalidade),"(ev_0954)  Selecionado 
  ",ev_0954
ent_claudegaroute,Jean-Claude Garoute,Haiti (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Haiti  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_claudehoxte,Claude Hoxte,Guiana (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Guiana ",ev_1387
ent_claudelecoeur,Claude Le Coeur,,"(ev_1823)   
  ",ev_1823
ent_claudeloewer,Claude Loewer,Suíça (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Suíça  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_claudelorrain,Claude Lorrain,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔Sala Especial: Quatro Séculos de Gravura Francesa )",ev_1022
ent_claudemellan,Claude Mellan,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔Sala Especial: Quatro Séculos de Gravura Francesa )",ev_1022
ent_claudemonet,Claude Monet,,"(ev_1596)   
  ; (ev_0020)   
  ",ev_1596; ev_0020
ent_claudepelieu,Claude Pélieu,Estados Unidos (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_clauderoucard,Claude Roucard,França (Nacionalidade),"(ev_1387)  Representação Nacional 
 > França ",ev_1387
ent_claudesabourin,Claude Sabourin,Canadá (Nacionalidade),"(ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Individuais )",ev_1722
ent_claudetousignant,Claude Tousignant,Canadá (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Canadá  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_1175
ent_claudevanlingen,Claude van Lingen,África do Sul (Nacionalidade),"(ev_1438)  Representação Nacional 
 > África do Sul ",ev_1438
ent_claudeviallat,Claude Viallat,França (Nacionalidade),"(ev_1554)  Representação Nacional 
 > França  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_claudia,Cláudia,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_claudiaandujar,Claudia Andujar,Brasil (Nacionalidade),"(ev_1500)  Selecionado 
  ; (ev_1877)  Convidado 
   (Eventos➔24 Bienal de São Paulo➔Arte Contemporânea Brasileira: Um e/entre Outro/s ); (ev_2177)  Convidado 
  ; (ev_2252)  Convidado 
  ",ev_1500; ev_1877; ev_2177; ev_2252
ent_claudiacristovao,Cláudia Cristóvão,Angola (Nacionalidade),"(ev_2177)  Convidado 
  ",ev_2177
ent_claudiafontes,Claudia Fontes,Argentina (Nacionalidade),"(ev_10278)  Convidado 
  ",ev_10278; ev_10278
ent_claudiajoskowicz,Claudia Joskowicz,Bolívia (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Dito, Não Dito, Interdito )",ev_2230
ent_claudiapentagnbruno,Cláudia Pentagna Bruno,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_claudinepetrolli,Claudinê Petrolli,,"(ev_0832)  Convidado 
  ",ev_0832
ent_claudiobravo,Claudio Bravo,Chile (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Chile  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_claudiobrenescarazo,Claudio Brenes Carazo,Costa Rica (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Costa Rica ",ev_1259
ent_claudiocretti,Claudio Cretti,,"(ev_1596)  Convidado 
  ",ev_1596
ent_claudioferlauto,Claudio Ferlauto,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I ); (ev_1746)  Selecionado 
  ; (ev_2026)  Selecionado 
  ; (ev_1596)  Convidado 
  ",ev_1522; ev_1746; ev_2026; ev_1596
ent_claudiofonseca,Claudio Fonseca,Brasil (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Brasil  (Eventos➔18 Bienal de São Paulo➔Núcleo I )",ev_1578
ent_claudiogirola,Claudio Girola,Argentina (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Argentina  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_claudiogomes,Cláudio Gomes,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_claudiogoulart,Cláudio Goulart,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I ); (ev_1746)  Selecionado 
  ",ev_1522; ev_1746
ent_claudiojuarezcast,Claudio Juarez Castilla,Peru (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Peru  (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Representação Nacional 
 > Peru  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1175; ev_1226
ent_claudiolibeskind,Claudio Libeskind,Brasil (Nacionalidade),"(ev_2026)  Selecionado 
  ",ev_2026
ent_claudiomarcioribe,Cláudio Márcio Ribeiro,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_claudiomartins,Cláudio Martins,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_claudiomedeirossi,Cláudio Medeiros Silveira,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_claudiomoura,Claudio Moura,Brasil (Nacionalidade),"(ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > Brasil  (Eventos➔04 Bienal de São Paulo➔01 Bienal de Artes Plásticas do Teatro ); (ev_1052)  Selecionado 
   (Eventos➔06 Bienal de São Paulo➔03 Bienal de Artes Plásticas do Teatro ); (ev_1127)  Selecionado 
  ",ev_0983; ev_0997; ev_1052; ev_1127
ent_claudioperna,Claudio Perna,Itália (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Eu Sou a Rua )",ev_2230
ent_claudioroman,Claudio Roman,Chile (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Chile  (Eventos➔11 Bienal de São Paulo➔Sala Especial: Movimento ""Forma y Espacio"" )",ev_1322
ent_claudiorossi,Cláudio Rossi,,"(ev_0832)  Convidado 
  ",ev_0832
ent_claudiosantosferr,Claudio Santos Ferreira,Brasil (Nacionalidade),"(ev_1469)  Convidado 
  ",ev_1469
ent_claudiosegovia,Claudio Segovia,Argentina (Nacionalidade),"(ev_1175)  Representação Nacional 
 > União Pan-Americana ",ev_1175; ev_1175
